102: [174044368.00, 174044432.00, 174044320.00, 174044384.00, 174044432.00, 174044304.00, 174044384.00, 174044336.00, 174044464.00, 174044400.00, 174044464.00, 174044352.00, 174044432.00, 174044496.00, 174044352.00, 174044480.00]
103: [173269216.00, 173269264.00, 173269232.00, 173269152.00, 173269312.00, 173269216.00, 173269248.00, 173269296.00, 173269216.00, 173269264.00, 173269280.00, 173269280.00, 173269232.00, 173269216.00, 173269168.00, 173269232.00]
104: [172487472.00, 172487552.00, 172487504.00, 172487520.00, 172487440.00, 172487616.00, 172487488.00, 172487536.00, 172487472.00, 172487600.00, 172487648.00, 172487408.00, 172487440.00, 172487536.00, 172487552.00, 172487552.00]
105: [171699360.00, 171699328.00, 171699280.00, 171699312.00, 171699408.00, 171699440.00, 171699360.00, 171699312.00, 171699440.00, 171699248.00, 171699360.00, 171699360.00, 171699440.00, 171699424.00, 171699312.00, 171699344.00]
106: [170904752.00, 170904752.00, 170904784.00, 170904704.00, 170904800.00, 170904736.00, 170904640.00, 170904720.00, 170904784.00, 170904736.00, 170904752.00, 170904784.00, 170904832.00, 170904800.00, 170904720.00, 170904672.00]
107: [170103568.00, 170103696.00, 170103696.00, 170103648.00, 170103680.00, 170103616.00, 170103648.00, 170103552.00, 170103664.00, 170103696.00, 170103600.00, 170103552.00, 170103552.00, 170103616.00, 170103552.00, 170103536.00]
108: [169296208.00, 169296160.00, 169296256.00, 169296176.00, 169296064.00, 169296176.00, 169296160.00, 169296160.00, 169296240.00, 169296160.00, 169296192.00, 169296112.00, 169296176.00, 169296208.00, 169296240.00, 169296048.00]
109: [168482240.00, 168482304.00, 168482272.00, 168482320.00, 168482272.00, 168482256.00, 168482288.00, 168482208.00, 168482208.00, 168482304.00, 168482224.00, 168482304.00, 168482288.00, 168482288.00, 168482288.00, 168482304.00]
110: [167662080.00, 167662032.00, 167662160.00, 167662192.00, 167661968.00, 167662160.00, 167662160.00, 167662080.00, 167662112.00, 167662048.00, 167662064.00, 167662176.00, 167662000.00, 167662064.00, 167662064.00, 167662048.00]
111: [166835584.00, 166835632.00, 166835616.00, 166835568.00, 166835456.00, 166835600.00, 166835600.00, 166835568.00, 166835552.00, 166835600.00, 166835552.00, 166835664.00, 166835520.00, 166835584.00, 166835632.00, 166835504.00]
