130: [50.58, 52.56, 450.80, 35.55, 69.22, 356.24, 771.24, 346.17, 589.24, 534.78, 491.78, 482.91, 540.66, 222.38, 381.74, 260.10]
131: [59.47, 162.68, 214.55, 64.89, 150.06, 133.61, 527.73, 75.54, 154.91, 59.43, 1208.36, 407.48, 944.69, 373.26, 556.73, 462.12]
132: [23.77, 63.41, 1029.29, 74.22, 308.88, 130.16, 315.76, 304.37, 192.27, 248.87, 963.48, 413.17, 188.91, 111.26, 221.49, 339.11]
133: [165.73, 249.76, 546.41, 155.57, 444.16, 210.38, 553.19, 300.18, 188.20, 422.07, 1190.33, 307.22, 305.07, 142.65, 111.28, 226.27]
134: [101.99, 72.15, 333.02, 47.68, 348.88, 110.42, 615.17, 248.48, 81.21, 159.07, 199.84, 163.77, 340.33, 169.87, 256.11, 63.36]
135: [239.30, 280.37, 1061.32, 97.93, 108.55, 83.39, 412.46, 126.58, 181.42, 57.84, 272.71, 180.34, 156.01, 274.15, 62.47, 212.36]
136: [93.16, 221.80, 369.37, 250.56, 64.38, 110.07, 226.13, 130.78, 96.98, 47.53, 1016.77, 77.62, 132.12, 145.40, 62.94, 107.33]
137: [94.87, 185.84, 379.96, 293.37, 88.04, 74.31, 448.55, 144.27, 56.95, 186.52, 403.15, 163.42, 73.36, 177.45, 165.12, 59.57]
138: [99.80, 221.01, 612.96, 215.37, 127.25, 55.75, 307.39, 158.48, 55.68, 110.65, 961.15, 80.38, 138.57, 142.85, 131.97, 192.78]
139: [143.23, 301.75, 342.57, 168.13, 7.80, 125.62, 284.77, 70.26, 90.56, 66.12, 868.11, 38.15, 111.51, 69.69, 310.03, 142.79]
140: [78.96, 192.24, 346.00, 167.43, 10.02, 110.90, 415.30, 70.39, 102.24, 152.32, 630.82, 59.38, 43.41, 77.88, 30.04, 75.57]
141: [51.43, 141.41, 313.96, 136.09, 63.30, 33.35, 247.19, 69.61, 37.52, 72.61, 153.66, 29.70, 139.36, 105.90, 208.73, 46.20]
142: [38.95, 39.24, 354.44, 87.78, 78.06, 122.26, 208.93, 70.69, 101.57, 12.46, 496.23, 153.02, 172.74, 144.57, 128.49, 97.37]
143: [59.42, 124.54, 421.33, 52.24, 38.10, 48.99, 359.99, 130.56, 68.40, 26.28, 628.41, 151.78, 152.06, 58.34, 296.14, 107.72]
144: [59.15, 51.39, 190.05, 109.94, 46.21, 34.41, 229.42, 82.48, 60.45, 64.60, 250.81, 75.86, 165.69, 209.14, 222.13, 92.04]
145: [44.16, 17.79, 205.14, 43.55, 43.47, 71.99, 58.45, 120.08, 56.52, 25.49, 621.56, 32.53, 83.59, 52.66, 209.97, 72.63]
146: [24.75, 95.87, 171.34, 54.71, 39.96, 28.76, 30.11, 48.12, 84.85, 106.01, 737.86, 88.06, 114.91, 39.74, 229.22, 99.94]
147: [34.44, 67.23, 110.42, 28.51, 45.41, 72.40, 148.45, 71.57, 19.51, 109.06, 651.35, 125.19, 76.48, 53.69, 49.66, 125.48]
148: [20.15, 114.39, 145.23, 22.90, 68.70, 33.35, 254.69, 90.07, 14.03, 101.53, 874.76, 81.12, 117.96, 51.88, 286.18, 4.85]
149: [50.50, 13.09, 198.36, 112.21, 90.06, 38.66, 87.77, 71.58, 31.06, 20.92, 593.40, 54.35, 35.87, 58.18, 106.75, 91.69]
150: [31.53, 55.59, 291.46, 61.52, 42.51, 62.65, 113.63, 107.07, 57.06, 9.76, 550.90, 27.30, 100.33, 33.39, 185.58, 66.37]
151: [13.82, 112.76, 222.92, 52.03, 68.67, 36.31, 88.86, 7.68, 39.12, 20.30, 526.79, 50.66, 113.98, 65.16, 269.82, 75.66]
152: [28.36, 105.21, 177.28, 96.29, 36.89, 38.81, 63.32, 53.77, 25.90, 27.04, 173.65, 17.52, 97.40, 65.28, 61.48, 45.73]
153: [46.21, 72.68, 417.14, 23.58, 55.27, 73.09, 128.83, 141.13, 51.49, 52.34, 1100.86, 93.91, 144.84, 72.15, 45.12, 112.24]
154: [31.30, 57.36, 150.40, 12.19, 13.23, 39.93, 189.78, 58.27, 25.40, 109.68, 275.52, 93.31, 43.43, 40.27, 131.04, 47.46]
155: [35.78, 6.12, 212.08, 102.77, 60.44, 30.58, 160.15, 85.57, 52.17, 111.04, 371.16, 52.63, 175.32, 73.67, 131.06, 35.17]
156: [15.96, 25.98, 255.22, 70.15, 43.69, 50.93, 164.52, 84.96, 44.63, 71.50, 710.82, 72.29, 133.16, 150.04, 81.04, 27.65]
157: [20.24, 19.90, 259.96, 23.22, 48.20, 27.22, 195.63, 71.58, 34.30, 16.08, 584.51, 88.30, 132.88, 37.41, 73.94, 67.29]
158: [45.82, 11.97, 502.06, 60.64, 45.26, 22.88, 223.98, 187.74, 13.15, 66.14, 376.79, 42.82, 200.85, 66.90, 163.24, 93.96]
159: [21.86, 53.04, 170.11, 36.62, 48.87, 13.39, 204.02, 52.91, 37.48, 80.14, 302.70, 82.69, 126.12, 76.29, 136.39, 45.96]
160: [18.24, 54.07, 137.28, 36.38, 50.59, 41.00, 167.60, 64.21, 47.60, 101.57, 369.19, 117.74, 86.21, 82.56, 81.29, 53.54]
161: [10.93, 66.81, 259.02, 38.64, 49.07, 20.23, 318.26, 121.60, 16.83, 25.95, 582.27, 56.85, 45.36, 58.79, 52.89, 30.27]
162: [21.66, 13.15, 234.57, 81.85, 65.07, 8.04, 248.85, 45.91, 50.10, 48.08, 328.85, 88.59, 74.47, 22.21, 49.62, 25.05]
163: [38.31, 24.11, 222.31, 52.59, 21.93, 43.58, 350.71, 146.14, 51.69, 74.73, 985.04, 101.67, 15.52, 66.72, 165.80, 53.48]
164: [2.49, 47.19, 239.62, 22.20, 68.83, 16.24, 94.12, 73.28, 63.31, 73.00, 638.34, 31.72, 83.10, 36.39, 143.26, 51.55]
165: [11.40, 64.56, 165.50, 98.24, 39.01, 48.78, 128.61, 65.18, 12.33, 50.20, 384.05, 8.14, 74.80, 38.75, 60.47, 15.95]
